년도	제목	장르	가사
2017	Face	랩/힙합	You 요즘 들어 며칠 동안 아니 꽤나 오랜 시간 동안 궁금했어 넌 어떤지 잘 지내고 있는 건지 몰랐었어 그렇게 너 힘들어 했을 줄 you gotta know 이제와 보니 baby 못해준 게 너무 많네 Hey 늦지 않았다면 Hey tell me what I gotta do 내 곁엔 네가 있어야만 해 I’m missing your face Missing your face 나만 바라본 네 눈도 내게 kiss 해주던 입술도 I’m missing your face 미치게 네가 보고 싶어 돌아와 remember 우리 처음 약속처럼 last forever 손을 잡고 같은 길을 걸어갈래 We can last forever Ain’t nobody gonna stop us 영원하게 We can last forever 더 이상 혼자이고 싶진 않아 Only need you in my life 내게 돌아와 가끔 물어봐 너의 친구에게 멀리 있진 않은데 왜 안보이지 why 영원하다는 걸 사람들은 안 믿어 남 신경 쓰지 말아 우리만의 추억 no filter 갈 길을 걸어 둘이서 너와 나의 spotlight을 찾아 Hey 늦지 않았다면 Hey tell me what I gotta do 내 곁엔 네가 있어야만 해 I’m missing your face Missing your face 나만 바라본 네 눈도 내게 kiss 해주던 입술도 I’m missing your face 미치게 네가 보고 싶어 돌아와 remember 우리 처음 약속처럼 last forever 다시 나를 믿어준다면 We can last forever 다시 나한테 기회를 준다면 We can last forever 알아 내 말 아마 이기적으로 들릴 거라는 거 그래도 말야 아주 만약 너도 나와 같다면 Tell me so I can hear it I’m missing your face Missing your face 나만 바라본 네 눈도 내게 kiss 해주던 입술도 너의 모든 게 I’m missing your face 미치게 네가 보고 싶어 돌아와 remember 우리 처음 약속처럼 last forever 손을 잡고 같은 길을 걸어갈래 We can last forever Ain’t nobody gonna stop us 영원하게 We can last forever 다시 나를 믿어준다면 We can last forever 다시 나한테 기회를 준다면 We can last forever 
2017	DRAMARAMA	랩/힙합	Dramama Ramama Ramama hey Dramama Ramama Ramama hey Dramama Ramama Ramama hey 너의 그 눈빛 묶어버려 나의 팔과 다리 No way not funny 내 시간은 멈춰 움직일 수 없어 다시 내 맘이 돌고 돌아 또 같은 자리 Daydream 꿈을 꾸지 이 눈부신 환영 이 달콤한 환청 널 품에 안은 채로 눈을 뜨게 해줘 전부 너라면 Yes I do 그게 되나 적당히 좋아하는 게 그게 되나 적당히 다가가는 게 너는 잊을 수가 없는 아름다운 충격 숨 쉴 틈을 한번 주지 않게 해 그게 되나 적당히 맘을 주는 게 그게 되나 적당히 빠져있는 게 네가 그려둔 빅 픽쳐 그 속에 난 갇혀 끝을 알 수 없는 나의 Drama Dramarama Dramama Ramama Ramama hey Dramama Ramama Ramama hey Dramama Ramama Ramama hey She is like dramama ramama 상상 속 아마 우린 늑대와 미녀 같아 ah 브라운관 뚫고 나와 Oh mama gosh 널 보내기 너무 아쉬워 길 잃은 방랑자 널 두고 어디 안가 Dramama ramama 미쳐버리지 Oh my god Oh my oh my god 얼마나 이순간을 기다렸는가 그만 좀 할 때가 됐지 혼잣말 절망감 같은 trauma말고 받아 꽃다발 심각할 필요 없어 솔직해져 볼까 내게 말해봐 What to do 그게 되나 적당히 좋아하는 게 그게 되나 적당히 다가가는 게 너는 잊을 수가 없는 아름다운 충격 숨 쉴 틈을 한번 주지 않게 해 그게 되나 적당히 맘을 주는 게 그게 되나 적당히 빠져있는 게 네가 그려둔 빅 픽쳐 그 속에 난 갇혀 끝을 알 수 없는 나의 Drama Dramarama 정점으로 치솟는 장면이야 이젠 널 내껄로 만들 줄 아는 게 당연이야 당연한걸 뭘 물어 그저 바람이 불어 오는 대로 니가 네게 오면 되는걸 pull up 바보같이 행동하지마 지켜주고 싶게 비극이 널 더럽히더라도 이겨낼 수 있게 뭔가 내 안에 배인 너의 향기가 배경이 되어 드라마가 될 테니까 uh 가까이 와 그게 되나 적당히 좋아하는 게 그게 되나 적당히 다가가는 게 너는 잊을 수가 없는 아름다운 충격 숨 쉴 틈을 한번 주지 않게 해 그게 되나 적당히 맘을 주는 게 그게 되나 적당히 빠져있는 게 내게 적당한 건 없어 극단적인 장면 끝을 알 수 없는 나의 Drama Dramarama Dramama Ramama Ramama hey Dramama Ramama Ramama hey 자꾸 반복되는 장면 그 속에 난 갇혀 끝을 알 수 없는 나의 Drama Dramarama 
2017	Now or Never	랩/힙합	와와와와 여기로 지금 당장 나를 본받아야 해 넌 right now now now now 얽매인 끈을 풀어 전부 쏟아 부어 You gotta live your own y o l o 될 대로 돼라 그래 Y’all keep calm and poppin’ your own game Just do it 하고 싶은 거 해 Do it now or never 니 마음이 끌리는 대로 해 Do it now or never You only live once 후회 없이 살아 지금이 아니면 안돼 Just do it do it Now or never Do it now or never Now or never Do it now or never Now or never Do it now or never Now or never Now or never 야 인마 누가 뒤에서 말들이 많어 다 데리고 와 이 귀여운 것 어딜 감히 발을 들여놓냐 내가 가는 길에 왜 들어오냐 내 주관은 변하지 않아 uh 딱 한번뿐인 인생 I work forever Just do it 하고 싶은 거 해 Do it now or never 니 마음이 끌리는 대로 해 Do it now or never You only live once 후회 없이 살아 지금이 아니면 안돼 Just do it do it Now or never Do it now or never Now or never Do it now or never Now or never Do it now or never Now or never Now or never 눈치 보지마 저질러 놓고 봐 후회하는 것 보단 나으니까 잘 들어 니 인생 한번이야 남이 원하는 거 말고 니가 원하는 삶을 살아 Nobody knows you than you Now or never Do it now or never Now or never Do it now or never Now or never Do it now or never Now or never Now or never Do it now or never Now or never Do it now or never Now or never Do it now or never Now or never Now or never 
2017	In Time	랩/힙합	시간은 tic toc 흐르고 있고 시계 속 분침은 니가 있는 곳을 가리키고 있어 방향감각을 잃은 내게 중심을 잡아주고 있는데 어디로 가야 할지 어디를 봐야 할지 주위엔 온통 하얗게 빛나던 얼굴만 보이는데 In time 이 시간아 멈춰줘 그 아름다운 빛을 내가 볼 수 있게 In time 시공간의 속에서 니가 내 품에 다가올 수 있게 기다려줘 평소엔 우리 서로가 잘 잡았던 손들 가끔씩은 왜 그게 안될까 고민했던 그 곳을 기억하고 있는 게 멍청하게 느껴지는 자신에게만 과연 그 존재에게 느껴지는 내게란 회상 속 기쁨이 될까란 생각을 아래 입술 꽉 깨물면서 많은 공책에 써놨던 감정을 In time 이 시간아 멈춰줘 그 아름다운 빛을 내가 볼 수 있게 In time 시공간의 속에서 니가 내 품에 다가올 수 있게 기다려줘 시간이 말해주고 있어 1월 2월부터 12월 주변을 돌아보고만 있어 그 숫자들을 이제 모두 지워 하나 둘 하면 니가 내 앞에 나타나 소중한 널 만지게 해줘 이 시간이 멈췄으면 좋겠어 이제 내가 널 볼 수 있게 In time 이 시간아 멈춰줘 그 아름다운 빛을 내가 볼 수 있게 In time 시공간의 속에서 니가 내 품에 다가올 수 있게 기다려줘 
2017	From Zero	랩/힙합	알아 내가 많이 부족했단 거 또 차마 미안하다 못했던 거 니가 내 곁에 있는 걸 당연하게 생각했어 조금씩 그렇게 나도 시간에게 속았어 전부 지울 순 없겠지만 다 잊을 수도 없겠지만 되돌릴 수 없다면 지금부터 시작하고 싶어 한 번 더 날 믿어줘 우리 얘길 새로 써 From 0 니 모든 걸 다시 알고 싶어 많이 힘들다 해도 From 0 너를 내 품에 다시 안고 싶어 From 0 from 0 시곌 지금 다시 거꾸로 돌리고 있어 처음처럼 내게 돌아와 From 0 내게 돌아와 From 0 내가 너로부터 그걸 느껴 사랑을 너는 나로부터 시작하면 돼 사랑을 되돌릴 수 없다면 지금부터 시작하고 싶어 한 번 더 날 믿어줘 우리 얘길 새로 써 From 0 니 모든 걸 다시 알고 싶어 많이 힘들다 해도 From 0 너를 내 품에 다시 안고 싶어 From 0 from 0 시곌 지금 다시 거꾸로 돌리고 있어 처음처럼 내게 돌아와 From 0 내게 돌아와 From 0 우리가 함께 울고 웃었던 그날 그 날을 추억하는 것도 다 그만해 Yeah 내 손을 잡아야 해 Yeah 놓지 말고 꽉 쥐어야 해 그래야 널 향한 사랑이 이제 낭떠러지라도 안 떨어지지 처음처럼 다시 내게 내게 돌아와 From 0 내게 돌아와 From 0 From 0 not even 1 For u I dedicate this song 그때로 다시 돌아간다면 지금쯤 우린 행복할까 싶어 알아 많이 힘들단 거 내가 만들었잖아 uh So please babe Just give me a chance to be yours 
2017	X	랩/힙합	Yeah ah yeah Hey hey hey I can’t stop now I’m warning Let’s get it 경고했어 난 네가 알고 있던 지구는 이 순간부터 사라지게 될 거야 날 보고 있는 걸 차원이 다를 걸 심장이 터질듯해 시간까지 뒤엉켜 버릴 거야 넌 나와 함께 있는 그 1분 1초가 언제 갔나 모를 다 뭐가 뭔지 모를 알 수 없는 설렘으로 가득 채워 가 위험해 위험해 Yeah 왜 날 시험해 Yeah 이건 마치 범죄 Yeah 이쁜걸 어떡해 Yeah 아리따운 넌 왜 이렇게 날 힘들게 하는데 Yeah yeah 나쁜 생각들은 하지 않아 절대 오직 너만 있으면 되는데 너가 내게 오지 않을 이유 따윈 없어 l can make u drunk to me 건배 모두가 날 X라고 불러 그 남자는 위험해 알 수 없는 그 눈빛에 자꾸 끌려가 그게 나야 더 커져가 X라는 세계 알 수 없는 감정에 대책 없이 빠져들어 지금 너와 나 데려갈게 널 이름 모를 낯선 우주로 우리 둘만이 남겨진 이 곳으로 눈빛이 만날 때 손끝이 닿을 때 시간이 멈춘 듯 해 중력마저 사라져 버릴 거야 넌 하늘 높이 나는 듯한 기분은 어때 심장이 막 뛰어 감각을 더 깨워 아찔한 이 느낌으로 가득 채워 가 Hol’ up hol’ up just gimme a moment 본론부터 가기 전에 이름 물어봐 서론 날 x라고 부른다면 널 똑같이 불러 너와 내가 만난다면 우린 xx xxx 우리의 관계 너 xx 나 설명이 필요 없어 딱 맞어 우리의 궁합이 넘 찰떡 눈이 마주친 순간 I’m hyper 모두가 날 X라고 불러 그 남자는 위험해 알 수 없는 그 눈빛에 자꾸 끌려가 그게 나야 더 커져가 X라는 세계 알 수 없는 감정에 대책 없이 빠져들어 지금 너와 나 처음부터 정해져 있어 텅 빈 수식에 너를 대입했어 확률보단 운명을 믿어 빠져들어 빠져들어 Baby you 모두가 널 X라고 불러 그 여자는 위험해 끝이 없는 그 눈빛에 난 이끌려가 그게 너야 더 커져가 X라는 세계 사랑이란 감정에 대책 없이 빠져들어 지금 너와 나 지금 너와 나 
2017	열대야	랩/힙합	Yeah yeah It's the tropical night yeah Let’s get it 땀을 흘려 꿈을 위해 더워서 흘린 땀은 한 방울도 안될걸 겨울에도 난 젖어 있네 죽기 전엔 절대 멈출 수가 없어 난 내 이름 세 글자를 새기고서 난 떠날 거야 여기를 I’m one of a kind 내게 더 큰 힘을 주소서 날 믿어주는 사람들의 별이 될 거야 세계가 우릴 봐 All eyes on me 나는 오늘 밤의 주인공이야 Oh yeah Baby do what you wanna do baby It’s the tropical night tro tropical night 내 심장은 뜨거운 열대야 열대야 지금이 일을 벌릴 때야 Tropical night 내 꿈에선 차가 열대야 열대야 칼을 뺐으니 전부 썰 테야 야 야 내 심장은 뜨거운 열대야 열대야 젊음을 썩히는 건 죄야 scurr scurr scurr 내가 설 무댄 전세계야 세계야 난 답을 알고 있는 문제아 야 야 야 Yeah I’m freakin’ busy Who can tell me lazy Sorry baby move the way I’m ballin’ I’m tropical body so rolled roll and rolling for my future it will be worth it 날 말리지마 말릴 거면 진작에 말렸어야 하지 이제 다들 긴장해 뜨거워진 심장은 팬들의 사랑에 무리가게 무대 위 무식하게 무지막지하게 Pump pump pump 막 뛰어 놀아 그게 내 방식이니 다 뛰어 놀아 우린 톱니 바퀴처럼 딱 맞게 돌아 오늘 밤 모두 내 손 잡고 돌아 세계가 우릴 봐 All eyes on me 나는 오늘 밤의 주인공이야 Oh yeah Baby do what you wanna do baby It’s the tropical night tro tropical night 내 심장은 뜨거운 열대야 열대야 지금이 일을 벌릴 때야 Tropical night 내 꿈에선 차가 열대야 열대야 칼을 뺐으니 전부 썰 테야 야 야 내 심장은 뜨거운 열대야 열대야 젊음을 썩히는 건 죄야 scurr scurr scurr 내가 설 무댄 전세계야 세계야 난 답을 알고 있는 문제아 야 야 야 My babe you can do it too 힘이 들면 나의 손 잡아 일어나 Everything’s gonna be alright 후끈 달아오른 분위기는 뜨거워 뜨끔 하게 될걸 U gotta work 뻐끔 뻐끔거리지마 입만 살아 뻥긋 뻥긋한 놈들 놈놈놈 폼폼폼 재지마 눈먼 니 미래는 어두컴컴컴 세계가 우릴 봐 All eyes on me 나는 오늘 밤의 주인공이야 Oh yeah Baby do what you wanna do baby It’s the tropical night tro tropical night 내 심장은 뜨거운 열대야 열대야 지금이 일을 벌릴 때야 Tropical night 내 꿈에선 차가 열대야 열대야 칼을 뺐으니 전부 썰 테야 야 야 내 심장은 뜨거운 열대야 열대야 젊음을 썩히는 건 죄야 scurr scurr scurr 내가 설 무댄 전세계야 세계야 난 답을 알고 있는 문제아 야 야 야 
2017	Deja Vu	랩/힙합	Turn the lights on Turn the lights on Turn the lights on Uhh MONSTA X 회색빛 거리에 빛이 모여 하나 둘 모여든 빛이 보여 기억 저 너머에 Let's run up 다른 차원의 세계 Arrival 두 눈을 감고 깊이 잠들어있던 감정 이게 꿈인지 현실인지 모르는 게 반전 눈부신 빛이 날 향해 서서히 걸어오잖아 온 몸이 왠지 모르게 떨려오잖아 조금만 천천히 가까이와 오늘 난 온전히 너에게만 집중한 채 내 시선을 모아 널 감당해보려 해 이 시작의 반 이미 어디선가 본 광경 알고 있지 결말은 Outcha 머릿속을 스친 찰나의 섬광 잊혀지지 않는 꿈인 것 같아 이미 정해진 것처럼 운명은 나를 이끌어 한 순간 나를 관통한 넌 데자뷰 Break out 회색빛 거리에 빛이 모여 하나 둘 모여든 빛이 보여 기억 저 너머에 Let's run up 다른 차원의 세계 Arrival 뜨겁게 타오를 때가 됐어 숨죽여 기다린 때가 왔어 긴 터널 너머에 저 빛을 따라서 달려와 Escape 기시감 미시감 본 것 같기도 어디선가 아닌가 맞나 모르겠지만 심장은 똑같이 뛰어 Hol’ up 익숙한 듯 익숙하지 않은 듯 머릿속은 혼동 초점은 흔들리며 부르르 떨고 있어 동공 답을 알 수 없던 수많은 날들 낯설지가 않아 첨 본 모든 게 지금 이 순간 깨어나 마주한 곳에 너와 나 한 순간 나를 관통한 넌 데자뷰 Break out 회색빛 거리에 빛이 모여 하나 둘 모여든 빛이 보여 기억 저 너머에 Let's run up 다른 차원의 세계 Arrival 뜨겁게 타오를 때가 됐어 숨죽여 기다린 때가 왔어 긴 터널 너머에 저 빛을 따라서 달려와 Escape 너의 꿈이 현실이 돼가 니가 내게 올 길을 알려 눈에 밟힌 널 찾아갈게 I wanna go I wanna go 날 깨운 빛을 넌 기억해 어지러운 이 도시를 버리고 달려 너 있는 그 곳에 내가 있을 테니 저 빛을 향해 뛰어 Now escape 끝없이 간다면 기적처럼 꿈속의 기억은 현재가 돼 돌아왔어도 Let's run up 우린 결국 그 곳에 Arrival 누군가 우리를 막는대도 애썼던 몸이 멈추게 되면 익숙한 네가 Let's right up 운명처럼 나타나 눈 앞에 서 있어 
2017	Attaboy	랩/힙합	Atta attaboy Atta attaboy Atta atta atta attaboy One two one two 이리 와 봐 툭 터놓고 할 얘기가 있어 있어 궁금하지 심장 쿵 쾅 쿵 뛰지 않니 Oh oh oh oh 맞아 너 같은 사람 I know your type 나도 그런 타입 예민 예민해 꽃 같은 디테일 난 하고 싶은 것만 할래 용기 내자 느낌대로 가도 돼 그 누구도 뭐라 못 해 그래 그래 올라가자 높게 봐 줄도 안 맞추고 Go here we go 봐 우린 제멋대로 Go here we go 봐 두 팔 가득 안고 Go here we go 날아갈래 하늘로 높게 됐지 이 다음엔 또 뭘 할까 이젠 서로를 마주 볼 시간 우린 말 없이도 통하니까 Let’s go Ah y yah Ah y yah Ah y yah Attaboy We go 자유롭지 누가 더 멋지니 Ah y yah Ah y yah Ah y yah That’s ma boy 힘껏 날려 그 킥 우린 거침이 없지 Let’s go let’s go 길은 많아 모터사이클 달려보자 별들에게 물어보자 Check it out 마음 안 헷갈리게 네가 알던 한계보다 더 멀리 갈 수 있지 나는 외칠 거야 바 발을 굴러 자 많이 왔어 난 하고 싶은 것만 할래 용기 내자 느낌대로 가도 돼 그 누구도 뭐라 못 해 그래 그래 올라가자 높게 What 처음 느낀 기분에 Go here we go What 말도 안 나온대 Go here we go What 기분 최고인데 Go here we go 날아갈래 하늘로 높게 Ah y yah Ah y yah Ah y yah Attaboy We go 자유롭지 누가 더 멋지니 Ah y yah Ah y yah Ah y yah That’s ma boy 힘껏 날려 그 킥 우린 거침이 없지 Hey boy kinda like your style 아주 잘 하고 있어 좋은 일이 생길걸 우린 알아 Boy you ready 난 알아 ‘Cause I’m ready 봐 줄도 안 맞추고 봐 우린 제멋대로 봐 두 팔 가득 안고 Go here we go 날아갈래 하늘로 높게 Go here we go Ah y yah Ah y yah Ah y yah Attaboy We go 자유롭지 누가 더 멋지니 Ah y yah Ah y yah Ah y yah That’s ma boy 힘껏 날려 그 킥 우린 거침이 없지 
2018	사랑을 했다 (LOVE SCENARIO)	랩/힙합	사랑을 했다 우리가 만나 지우지 못할 추억이 됐다 볼만한 멜로드라마 괜찮은 결말 그거면 됐다 널 사랑했다 우리가 만든 LOVE SCENARIO 이젠 조명이 꺼지고 마지막 페이지를 넘기면 조용히 막을 내리죠 에이 괜찮지만은 않아 이별을 마주한다는 건 오늘이었던 우리의 어제에 더는 내일이 없다는 건 아프긴 해도 더 끌었음 상처가 덧나니까 Ye 널 사랑했고 사랑 받았으니 난 이걸로 됐어 나 살아가면서 가끔씩 떠오를 기억 그 안에 네가 있다면 그거면 충분해 사랑을 했다 우리가 만나 지우지 못할 추억이 됐다 볼만한 멜로드라마 괜찮은 결말 그거면 됐다 널 사랑했다 우리가 만든 LOVE SCENARIO 이젠 조명이 꺼지고 마지막 페이지를 넘기면 조용히 막을 내리죠 갈비뼈 사이사이가 찌릿찌릿한 느낌 나 사랑받고 있음을 알게 해주는 눈빛 너에게 참 많이도 배웠다 반쪽을 채웠다 과거로 두기엔 너무 소중한 사람이었다 나 살아가면서 가끔씩 떠오를 기억 그 안에 네가 있다면 그거면 충분해 사랑을 했다 우리가 만나 지우지 못할 추억이 됐다 볼만한 멜로드라마 괜찮은 결말 그거면 됐다 널 사랑했다 네가 벌써 그립지만 그리워하지 않으려 해 한 편의 영화 따스했던 봄으로 너를 기억할게 우리가 만든 LOVE SCENARIO 이젠 조명이 꺼지고 마지막 페이지를 넘기면 조용히 막을 내리죠 우린 아파도 해봤고 우습게 질투도 했어 미친 듯이 사랑했고 우리 이 정도면 됐어 사랑을 했다 우리가 만나 그거면 됐다 널 사랑했다 
2018	BEAUTIFUL	랩/힙합	Uh Baby yo so beautiful uh 느낌적인 느낌 있어 uh Give me your girl Give me your love Baby yo so beautiful oh Baby yo so wonderful uh 아름다운 저 하늘 위로 오늘 밤 데려가 줄게 uh Baby yo so wonderful oh Baby yo so beautiful i love it 로맨틱한 느낌에 낭만적인 이 분위기에 취한 너와 나 함께 걸을 때면 레드카펫이 돼 버리는 거리 Wow 꿈처럼 황홀한 밤 살아있음을 느껴 Don't kill my vibe 세상 모든 별을 너의 눈에 담은 듯해 사랑하는 그대여 take my hand 넌 천사야 어서 날개를 펴 난 두 눈이 멀어 모든 게 내겐 순수한 첫 경험 모든 게 너무 완벽해 보면 볼수록 감격해 까만 눈동자 속에 빠지고 싶어 그대여 넌 내 오감을 자극해 공기 마저도 야릇해 사람이 아닌 듯해 오 나의 아프로디테여 I’m feeling so good 너무 아름다운 너의 두 눈을 바라볼 때면 세상을 가진 기분 Dancing under the moon Oh 나 꿈을 꾸는 듯해 Let me tell you something 넌 나의 오감을 지배해 Baby 난 너의 노예 네 모습은 마릴린 너의 목소린 여름의 노래 너는 향수 같아 red wine 입술 마시다가 취해 죽게 Come surf me baby 밤바람 같은 숨결 느껴 널 흔들어 oh girl 터져대는 감성 부 부 불꽃놀이 같아 춤을 추는 네 뒤태 난 빠져가고 좀 더 깊게 잠수하게 해줘 모든 게 너무 완벽해 보면 볼수록 감격해 까만 눈동자 속에 빠지고 싶어 그대여 넌 내 오감을 자극해 공기 마저도 야릇해 사람이 아닌 듯해 오 나의 아프로디테여 I’m feeling so good 너무 아름다운 너의 두 눈을 바라볼 때면 세상을 가진 기분 Dancing under the moon Oh 나 꿈을 꾸는 듯해 그대 물처럼 내게 밀려와요 나 잠겨 죽어도 좋으니 이 순간이 꿈처럼 잠시뿐이라도 지금의 나를 잊지 말아요 I’m feeling so good 너무 아름다운 너의 두 눈을 바라볼 때면 세상을 가진 기분 Dancing under the moon Oh 나 꿈을 꾸는 듯해 Baby yo so beautiful uh 느낌적인 느낌 있어 uh Give me your girl Give me your love 바라볼 때면 Baby yo so wonderful uh 아름다운 저 하늘 위로 오늘 밤 데려가 줄게 나 꿈을 꾸는 듯해 
2018	돗대 (ONE AND ONLY) (B.I SOLO)	랩/힙합	나나나 나나나 나나나 나나나 나나 나나나 Huh ye a ye a Let me let me tell u some first 센 척하고 폼 잡는 노래 아냐 난 세지 않아 내가 서 있는 위치는 밑바닥 그니까 날 쳐다볼 거면 일단 눈부터 깔아 어디까지 가는 지나 잘들 지켜봐라 Uh 외길 인생 걷는 독고다이 음지에서 칼 가는 사무라이 긴장 타 거기 윗대가리들은 I got 쌈마이 근성 근자감 높은 동네 양아치 uh 난 귀하고 소중해 I love ma self so much uh My way 차트에 목숨 걸 거였음 음악 안 해 될 놈은 되고 안될 놈은 절대 안 돼 맨땅에 헤딩 때려 박아 수식어 없이 그냥 깡패 겁 없는 미치광이 That’s me I’m a 돗대 대한민국 돗대 One and only f***in one and only I’m a 모태 끄덕여 네 고개 손이 가요 손이 가 내게 음 중독돼 I’m a 돗대 대한민국 돗대 One and only f***in one and only I’m a 모태 끄덕여 네 고개 손이 가요 손이 가 내게 음 중독돼 뭘 안다고 날 판단하려 해 난 그냥 나고 딱히 관심 없어 money엔 니들이 말하는 금 수저 물고 흙 파먹어 잘난 선배들 가던 길 따라서 음 가라는 말에 음 딱히 동의는 안 해 음 밑에서 보는 위는 그리 좋아 보이지 않기에 요 b급 인생에선 내가 대가리다 임마 꼬우면 덤비던지 이게 싸가지다 임마 나 빼고 요즘 애들 싹 다 맞아야 돼 맴매 되도 않는 영어 쓰며 유명 인사 행세 뭘 믿고 까부냐고 물어보신다면 내게 근거 없는 자신감과 깡따구다 새꺄 배째 I’m a 돗대 대한민국 돗대 One and only f***in one and only 아마 모태 끄덕여 니 고개 손이 가요 손이 가 내게 음 중독돼 I’m a 돗대 대한민국 돗대 One and only f***in one and only 아마 모태 끄덕여 니 고개 손이 가요 손이 가 내게 음 중독돼 나는 불 불 불량아 마 불 불 함 붙여봐라 난 유일해 부주의함은 유일무이 해 다 주의해 난 무식해서 무시무시해 나는 불 불 불량아 마 불 불 함 붙여봐라 난 유일해 부주의함은 유일무이 해 다 주의해 난 무식해서 무시무시해 I’m a 돗대 대한민국 돗대 One and only f***in one and only 아마 모태 끄덕여 니 고개 손이 가요 손이 가 내게 음 중독돼 I’m a 돗대 대한민국 돗대 One and only f***in one and only 아마 모태 끄덕여 니 고개 손이 가요 손이 가 내게 음 중독돼 나나나 나나나 나나나 나나나 나나 나나나 나나나 나나나 나나나 나나나 나나 나나나 I’m a 돗대 대한민국 돗대 
2018	나쁜놈 (JERK)	랩/힙합	많이 어렸어 지금도 어리지만 그땐 많이 어렸어 넌 마음이 여렸어 철없었던 내가 너란 예쁜 꽃을 꺾었어 욕심이 많았거든 결국엔 시들어 버렸어 넌 기다리고 기다렸지 나의 진심을 진심을 준다고 줬지만 진심이 뭔지를 모르던 그때가 후회가 되지만 이거 하나 말할게 그마저 사랑이었음을 눈물이 흘러 니 아픔을 이해할 때면 니 이름 불러 세상 속에 작아질 때면 말없이 곁에 함께해 준 시간들 이제 와서야 가슴 한 켠에 사무쳐 내가 나쁜 놈 할게 넌 좋은 여자니까 ye ye 내가 나쁜 놈 할게 넌 착한 여자니까 쓰레기 같은 성격도 보잘것없는 모습도 니가 다 받아줬으니까 ye ye 내가 할 말이 없네 내가 없어야 니가 정신을 차리지 정신 차리고 보니 내 옆엔 넌 없었어 니 입버릇에 콧방귀 뀌며 널 당연히 여겨 처음부터 우린 나 하나밖엔 몰라서 설렘이 익숙해질 때 사랑을 정으로 알고 정보단 우정이 내게는 중요할 때쯤 헤어지기를 원했던 내가 이 노래 조차에서도 너에 관한 얘길 해 니가 듣길 바랄 뿐 눈물이 흘러 니 아픔을 이해할 때면 니 이름 불러 세상 속에 작아질 때면 말없이 곁에 함께 준 시간들 이제 와서야 가슴 한 켠에 사무쳐 내가 나쁜 놈 할게 넌 좋은 여자니까 ye ye 내가 나쁜 놈 할게 넌 착한 여자니까 쓰레기 같은 성격도 보잘것없는 모습도 니가 다 받아 줬으니까 ye ye 내가 할 말이 없네 사랑에 서툴렀던 사람들 say ya 이별에 어려웠던 사람들 say ya 사랑에 서툴렀던 사람들 say ya 이별에 어려웠던 사람들 say ya 내가 나쁜 놈 할게 넌 좋은 여자니까 ye ye 내가 나쁜 놈 할게 넌 착한 여자니까 쓰레기 같은 성격도 보잘 것 없는 모습도 니가 다 받아줬으니까 ye ye 내가 할 말이 없네 
2018	BEST FRIEND	랩/힙합	늦은 밤 술에 취한 니 목소리 뭔가 슬픈 일이 있었나 봐 니 곁에 그 사람과 많이 다퉜다며 내게 위로해 달라는 너 너 아니면 나 중 한 명은 바보 떠나지도 다가가지도 못하고 그를 바라보는 널 바라보며 내 자신을 달래 눈물이 고여 Cause yo so beautiful to me 결국에 우린 친구로 아이야야 니가 그저 꿈이라면 예쁘고 슬픈 꿈이라 할 텐데 Why 야이야 그 달콤한 목소리로 넌 내게 말해 You are my best friend 워어어어어 워어어어어 가끔씩 기댈 사람 그 정도면 괜찮아 워어어어어 워어어어어 갈 곳 잃은 섬 하나 You are my best friend 사람 마음이 마음대로 될 수 있었다면 진작에 미련 버렸어 I'm talking bout you and me 한발 다가서려 하면 넌 그 사람 손을 잡고 멀어져 굳이 그렇게 선 긋지 말지 여지 두고 있던 사람 민망하게 쓸데없이 예쁘지 말지 매일 밤 내적 갈등해 심각하게 흔들리는 나를 덮치는 파도 사랑한 게 죄라면 너는 감옥 아무렇지 않은 척 마음을 속여 너 때문에 모든 일들이 꼬여 Cause yo so beautiful to me 결국에 우린 친구로 아이야야 니가 그저 꿈이라면 예쁘고 슬픈 꿈이라 할 텐데 Why 야이야 그 달콤한 목소리로 넌 내게 말해 You are my best friend 워어어어어 워어어어어 가끔씩 기댈 사람 그 정도면 괜찮아 워어어어어 워어어어어 갈 곳 잃은 섬 하나 You are my best friend 언제라도 너의 곁에 빈자리가 나면 날 봐주겠니 멀어지는 손 니가 잡아준다면 세상 눈부실 텐데 나 혼자 말하고 혼자 듣는 말 Hey girl you know i love you so 너에게 언젠가 하고 싶은 말 Hey girl you know i love you so 워어어어어 워어어어어 가끔씩 기댈 사람 그 정도면 괜찮아 워어어어어 워어어어어 갈 곳 잃은 섬 하나 You are my best friend 
